node_id,cluster_id
219,0
828,0
145,0
751,0
891,0
474,0
871,0
555,0
225,0
581,0
692,0
786,0
817,0
633,0
221,0
197,0
815,0
696,0
882,0
775,0
99,0
317,0
767,0
663,0
416,0
260,0
617,0
624,0
230,0
204,0
55,0
807,0
877,0
103,0
725,0
894,0
799,0
333,0
255,0
452,0
202,0
381,0
830,0
240,0
420,0
562,0
487,0
810,0
485,0
537,0
267,0
457,0
561,0
79,0
106,0
14,0
366,0
195,0
501,0
185,0
829,0
400,0
461,0
407,0
728,0
13,0
550,0
398,0
697,0
376,0
160,0
646,0
303,0
568,0
86,0
58,0
774,0
527,0
335,0
890,0
56,0
864,0
169,0
666,0
274,0
875,0
628,0
391,0
640,0
522,0
763,0
836,0
196,0
117,0
61,0
6,0
39,0
7,0
656,0
441,0
442,0
62,0
625,0
315,0
368,0
730,0
217,0
183,0
708,0
488,0
161,0
296,0
711,0
261,0
131,0
209,0
5,0
443,0
437,0
855,0
29,0
396,0
496,0
20,0
48,0
597,0
281,0
224,0
130,0
613,0
325,0
667,0
151,0
81,0
129,0
509,0
604,0
541,0
60,0
870,0
823,0
851,0
757,0
777,0
428,0
96,0
700,0
83,0
57,0
694,0
858,0
511,0
616,0
193,0
490,0
164,0
133,0
401,0
285,0
781,0
627,0
107,0
434,0
785,0
479,0
305,0
42,0
50,0
388,0
27,0
68,0
821,0
549,0
603,0
436,0
727,0
573,0
530,0
704,0
505,0
637,0
532,0
888,0
571,0
432,0
336,0
166,0
246,0
415,0
585,0
558,0
673,0
693,0
339,0
861,0
349,0
720,12
265,12
897,12
205,12
271,12
119,2
517,2
577,2
607,2
450,2
226,2
602,2
208,2
797,2
842,2
343,2
634,2
118,2
216,2
516,2
531,2
780,2
132,2
409,2
610,2
476,2
525,2
266,2
451,2
512,2
342,2
257,2
121,2
699,2
448,2
879,2
45,2
622,44
776,44
902,44
377,22
23,22
599,22
778,22
412,30
644,30
569,30
814,30
33,3
866,3
192,3
881,3
491,3
787,3
893,3
180,3
600,3
346,3
263,3
242,3
93,3
827,3
318,3
874,3
78,3
59,3
446,3
583,3
745,4
77,4
714,4
222,4
383,4
141,4
687,4
768,4
889,4
681,4
82,4
273,4
733,4
270,4
392,4
477,4
845,4
76,23
414,23
584,23
680,23
167,19
564,19
353,19
764,19
594,19
249,11
856,11
292,11
235,11
675,11
801,11
367,21
252,21
710,21
789,21
90,21
385,15
324,15
535,15
173,15
150,15
46,28
506,28
8,28
458,28
494,56
546,56
223,9
715,9
345,9
284,9
844,9
100,9
553,29
508,29
761,29
551,29
575,26
593,26
649,26
207,26
430,43
331,43
636,43
735,57
102,57
188,1
347,1
635,1
848,1
481,1
408,1
701,1
26,1
239,1
903,1
194,1
466,1
433,1
515,1
234,1
614,1
49,1
472,1
839,1
671,1
790,1
766,1
364,1
243,1
876,1
497,1
94,1
726,1
168,1
661,1
738,1
886,1
174,1
872,1
510,1
838,6
307,6
379,6
896,6
52,6
10,6
128,6
35,6
153,6
513,6
43,6
429,6
89,6
682,5
904,5
297,5
228,5
72,5
63,5
739,5
832,5
765,5
332,5
126,5
410,5
596,5
783,5
868,5
536,39
125,39
552,39
326,17
498,17
397,17
291,17
378,17
869,51
277,51
253,51
316,32
721,32
214,32
645,32
676,35
651,35
657,35
404,14
24,14
322,14
655,14
390,14
71,38
740,38
238,38
427,16
139,16
359,16
582,16
259,16
885,58
867,58
97,52
834,52
502,10
122,10
482,10
171,10
40,10
901,10
231,59
373,59
186,13
44,13
422,13
212,13
878,13
21,53
179,53
348,55
658,55
268,60
470,60
0,7
863,7
41,7
435,7
190,7
859,7
746,7
743,7
247,61
612,61
109,24
606,24
156,24
178,24
605,18
421,18
51,18
211,18
737,18
341,31
15,31
572,31
542,31
276,62
375,62
729,37
840,37
350,37
723,36
135,36
254,36
685,40
67,40
528,40
210,25
755,25
218,25
423,25
337,41
895,41
34,41
742,8
833,8
843,8
189,8
142,8
444,8
363,8
578,33
399,33
769,33
719,33
115,42
623,42
819,42
454,63
463,63
158,64
419,64
358,65
418,65
177,66
411,66
319,67
384,67
362,68
526,68
462,69
580,69
312,70
523,70
334,71
518,71
340,72
507,72
484,73
618,73
321,74
480,74
244,75
293,75
227,76
54,76
2,77
792,77
163,78
798,78
159,79
301,79
245,80
329,80
288,81
826,81
283,82
784,82
157,83
475,83
492,27
771,27
469,27
455,27
500,84
808,84
269,85
898,85
111,86
853,86
233,54
84,54
148,45
837,45
734,45
556,87
691,87
290,88
716,88
424,89
608,89
369,90
592,90
116,91
632,91
213,92
703,92
256,93
677,93
548,94
669,94
298,95
664,95
278,96
642,96
22,20
709,20
314,20
464,20
402,20
702,97
820,97
395,98
175,98
38,99
796,99
354,34
892,34
835,34
31,34
201,100
371,100
386,46
241,46
80,46
236,47
650,47
112,47
53,101
806,101
447,102
629,102
146,103
75,103
143,104
413,104
114,105
387,105
105,106
713,106
64,48
824,48
852,48
328,49
66,49
695,49
101,50
95,50
11,50
206,107
471,107
