node_id,cluster_id
555,0
452,0
871,0
240,0
221,0
633,0
274,0
381,0
817,0
562,0
697,0
106,0
696,0
882,0
197,0
99,0
260,0
230,0
775,0
786,0
692,0
202,0
581,0
225,0
501,0
391,0
836,0
656,0
666,0
7,0
14,0
640,0
130,0
815,0
550,0
261,0
830,0
196,0
890,0
875,0
281,0
79,0
335,0
561,0
810,0
767,0
663,0
267,0
416,0
894,0
485,0
711,0
131,0
694,0
193,0
774,0
6,0
488,0
39,0
160,0
195,0
368,0
398,0
209,0
376,0
255,0
474,0
807,0
56,0
597,0
728,0
183,0
442,0
129,0
625,0
325,0
396,0
877,0
407,0
461,0
62,0
13,0
667,0
224,0
303,0
855,0
511,0
20,0
400,0
708,0
568,0
851,0
161,0
725,0
829,0
487,0
799,0
204,0
537,0
781,0
490,0
103,0
55,0
317,0
443,0
388,0
821,0
558,0
285,0
107,0
673,0
530,0
603,0
349,0
68,0
339,0
164,0
637,0
428,0
305,0
700,0
415,0
693,0
336,0
704,0
888,0
861,0
401,0
785,0
42,0
133,0
549,0
479,0
50,0
532,0
436,0
27,0
434,0
246,0
858,0
432,0
166,0
83,0
96,0
541,0
333,0
86,0
57,0
730,0
315,0
573,0
585,0
616,0
627,0
527,0
457,0
891,0
61,0
509,0
751,0
870,0
151,0
117,0
496,0
366,0
522,0
29,0
145,0
763,0
628,0
777,0
58,0
646,0
757,0
613,0
217,0
48,0
5,0
185,0
437,0
441,0
60,0
296,0
420,0
604,0
823,0
624,0
617,0
864,0
897,0
720,0
571,0
505,0
81,0
219,0
727,0
828,0
402,27
709,27
22,27
314,27
464,27
31,34
354,34
892,34
835,34
189,12
843,12
742,12
142,12
363,12
833,12
444,12
169,9
678,9
544,9
737,9
141,9
324,9
649,9
801,9
383,5
392,5
252,5
276,5
385,5
681,5
74,5
619,5
135,5
551,5
82,5
508,5
715,5
866,3
180,3
192,3
263,3
33,3
446,3
491,3
583,3
59,3
600,3
78,3
787,3
827,3
874,3
881,3
346,3
318,3
93,3
893,3
242,3
838,4
52,4
253,4
896,4
429,4
840,4
10,4
816,4
153,4
307,4
350,4
659,4
35,4
513,4
188,1
194,1
234,1
738,1
243,1
433,1
766,1
239,1
26,1
481,1
839,1
347,1
497,1
848,1
364,1
614,1
872,1
408,1
635,1
472,1
671,1
49,1
903,1
515,1
94,1
790,1
174,1
876,1
466,1
661,1
726,1
510,1
886,1
168,1
701,1
682,13
796,13
524,13
899,13
38,13
721,13
316,13
904,8
126,8
702,8
887,8
621,8
528,8
397,8
417,8
414,41
680,41
526,41
435,7
0,7
190,7
743,7
863,7
859,7
746,7
41,7
517,2
842,2
476,2
119,2
577,2
602,2
610,2
342,2
343,2
257,2
448,2
531,2
634,2
121,2
377,2
622,2
118,2
451,2
502,2
740,2
644,2
699,2
139,2
512,2
412,2
516,2
71,2
902,2
208,2
655,2
44,2
45,2
265,42
205,42
344,42
73,59
294,59
97,35
731,35
834,35
431,35
109,30
178,30
723,30
588,30
413,52
143,52
356,60
88,60
201,61
371,61
386,36
241,36
80,36
463,36
455,32
469,32
771,32
492,32
468,31
236,31
650,31
338,31
494,62
546,62
275,63
717,63
328,43
66,43
695,43
447,64
629,64
134,56
503,56
206,44
471,44
291,44
64,45
852,45
824,45
101,46
95,46
323,46
111,65
853,65
114,66
387,66
146,67
75,67
157,68
475,68
158,69
419,69
159,70
301,70
163,71
798,71
2,72
792,72
148,47
734,47
514,47
227,73
54,73
548,74
669,74
424,75
608,75
369,76
592,76
319,77
384,77
298,78
664,78
484,79
618,79
278,80
642,80
256,81
677,81
247,82
857,82
245,83
329,83
283,84
784,84
76,21
167,21
270,21
308,21
493,21
825,86
112,86
322,25
266,25
676,25
803,25
372,25
155,53
310,53
173,24
477,24
535,24
51,24
880,24
367,48
222,48
553,48
844,10
575,10
687,10
714,10
179,10
889,10
752,10
8,28
845,28
605,28
716,28
165,28
46,39
90,39
375,39
77,14
654,14
506,14
674,14
764,14
713,14
745,6
21,6
458,6
762,6
223,6
735,6
564,6
100,6
207,6
768,26
761,26
345,26
421,26
755,26
430,29
292,29
789,29
337,29
67,88
378,88
482,33
879,33
127,33
449,33
23,50
390,50
525,50
216,17
780,17
607,17
238,17
171,17
615,17
797,16
122,16
404,16
226,16
110,16
355,16
132,18
744,18
40,18
72,18
268,18
156,18
235,38
211,38
856,38
486,38
284,57
249,57
348,22
210,22
273,22
733,22
98,22
658,102
794,102
450,23
814,23
63,23
651,23
778,23
379,15
128,15
382,15
869,15
172,15
439,15
89,54
277,54
115,49
729,49
30,49
186,90
373,90
409,11
410,11
536,11
18,11
670,11
427,11
868,11
326,20
685,20
233,20
645,20
657,20
668,20
332,19
820,19
739,19
214,19
822,19
632,19
297,37
783,37
228,37
612,37
596,85
846,85
393,55
199,55
765,40
359,40
832,40
684,89
473,89
470,104
504,104
623,58
154,58
560,91
215,91
578,92
498,92
102,93
116,93
16,94
601,94
140,95
176,95
15,96
584,96
152,97
638,97
170,98
753,98
19,99
593,99
606,100
259,100
237,101
489,101
395,51
53,51
418,51
582,106
150,106
438,103
688,103
423,87
440,87
557,105
883,105
812,107
865,107
65,108
849,108
